transaction_id,date,time,day_of_week,fraud_type,fraud_lure,amount_inr,upi_app,transaction_type,sender_upi_id,receiver_upi_id,linked_bank,victim_state,victim_age_group,victim_gender,victim_occupation,device_type,first_time_upi_user,pin_otp_shared,report_delay,reported_to_cybercrime_portal,recovery_status,is_fraud
TXN746445372468,25-07-2024,13:00:00,Thursday,Phishing,KYC Update Required,7750,Paytm,P2P,mb8738@ybl,user3354@oksbi,SBI,Delhi,46-55,Female,Salaried Employee,Android,Yes,Yes,< 1 hour,Yes,Not Recovered,1
TXN166190652573,24-10-2023,14:58:34,Tuesday,Money Mule,Impersonation of Known Person,1000,Google Pay,P2M,pay1740@ibl,user9856@apl,ICICI Bank,West Bengal,46-55,Female,Student,Android,Yes,No,1-3 days,No,Not Recovered,1
TXN271755882365,15-11-2023,04:38:49,Wednesday,Fake UPI App,Electricity Bill Disconnection,13500,PhonePe,P2P,mb5402@okhdfcbank,pay6940@axl,Punjab National Bank,Maharashtra,36-45,Female,Daily Wage Worker,iOS,Yes,No,1-3 days,Yes,Fully Recovered,1
TXN935920625633,15-12-2024,10:00:19,Sunday,Vishing,Digital Arrest Threat,900,PhonePe,Collect Request,mb1739@okicici,acct1017@okicici,SBI,Uttar Pradesh,46-55,Female,Student,Android,No,Yes,3-7 days,No,Not Recovered,1
TXN832034305388,22-12-2024,10:09:41,Sunday,Fake UPI App,Job Offer/Part-time Work,32650,BHIM,P2P,acct8719@ybl,mb8156@paytm,Punjab National Bank,Kerala,26-35,Male,Self-employed/Business,iOS,Yes,No,1-3 days,Yes,Not Recovered,1
TXN727520582755,06-04-2024,16:07:42,Saturday,Vishing,Job Offer/Part-time Work,8500,Google Pay,P2P,acct3607@oksbi,pay3757@axl,Kotak Mahindra Bank,Gujarat,66+,Female,Student,Android,Yes,No,1-3 days,Yes,Not Recovered,1
TXN851253166024,02-05-2023,18:23:46,Tuesday,Fake Collect Request,KYC Update Required,22400,PhonePe,P2M,user7087@okhdfcbank,mb2479@paytm,Other,Maharashtra,26-35,Female,Salaried Employee,Android,No,No,1-6 hours,Yes,Partially Recovered,1
TXN349843671342,05-10-2024,14:18:49,Saturday,Phishing,Impersonation of Known Person,3500,Google Pay,Collect Request,acct1927@okaxis,acct6183@ybl,Other,West Bengal,36-45,Male,Self-employed/Business,Android,No,No,< 1 hour,Yes,Not Recovered,1
TXN922281938567,07-10-2024,16:28:03,Monday,OTP Sharing,Customer Care Impersonation,8800,PhonePe,P2M,pay8582@apl,user6779@okhdfcbank,HDFC Bank,Odisha,36-45,Female,Student,Android,No,Yes,> 7 days,No,Fully Recovered,1
TXN358346310157,23-02-2024,14:03:35,Friday,Fake Collect Request,Refund Processing,4500,Google Pay,P2P,mb7539@okhdfcbank,pay2876@okaxis,Axis Bank,Madhya Pradesh,36-45,Male,Student,Android,Yes,No,1-3 days,No,Under Investigation,1
TXN887645565428,07-01-2025,20:47:05,Tuesday,Fake Collect Request,Electricity Bill Disconnection,11650,Google Pay,P2P,mb1600@okhdfcbank,user8449@okicici,Kotak Mahindra Bank,Telangana,36-45,Female,Salaried Employee,Android,No,No,1-3 days,Yes,Not Recovered,1
TXN776504733295,11-11-2023,14:09:37,Saturday,Fake Collect Request,Customer Care Impersonation,4500,Google Pay,Collect Request,acct9496@oksbi,pay6543@ibl,HDFC Bank,Haryana,26-35,Female,Daily Wage Worker,Feature Phone,Yes,No,1-6 hours,Yes,Not Recovered,1
TXN780659721830,08-03-2025,13:51:31,Saturday,QR Code Swap,Refund Processing,22550,PhonePe,P2P,mb4647@apl,txn5590@ybl,SBI,Telangana,46-55,Female,Self-employed/Business,iOS,Yes,No,6-24 hours,Yes,Not Recovered,1
TXN532718178385,16-05-2023,11:32:34,Tuesday,Phishing,Loan Offer,70400,Google Pay,P2M,mb2223@okaxis,mb8174@paytm,Other,Karnataka,56-65,Female,Retired,Feature Phone,Yes,Yes,1-3 days,No,Not Recovered,1
TXN124972673010,23-12-2024,13:03:55,Monday,Social Engineering,Digital Arrest Threat,3250,Google Pay,P2P,user8077@oksbi,pay6231@paytm,Axis Bank,West Bengal,36-45,Male,Daily Wage Worker,Android,No,No,> 7 days,Yes,Partially Recovered,1
TXN461158337747,10-11-2023,18:32:42,Friday,Phishing,Electricity Bill Disconnection,1700,PhonePe,Collect Request,mb7034@ybl,pay4715@oksbi,Punjab National Bank,Bihar,26-35,Female,Self-employed/Business,Android,Yes,Yes,3-7 days,Yes,Partially Recovered,1
TXN478482532774,27-09-2023,11:24:54,Wednesday,Money Mule,KYC Update Required,4250,Google Pay,P2M,mb6844@apl,txn2348@paytm,ICICI Bank,Uttar Pradesh,46-55,Male,Salaried Employee,Android,Yes,No,1-6 hours,Yes,Not Recovered,1
TXN404245936119,31-12-2023,18:59:59,Sunday,Fake Collect Request,KYC Update Required,3800,PhonePe,P2M,acct7334@okaxis,mb5180@apl,Axis Bank,Karnataka,18-25,Male,Retired,Android,No,No,1-6 hours,Yes,Under Investigation,1
TXN897039148524,26-10-2023,17:51:28,Thursday,Vishing,Digital Arrest Threat,12100,PhonePe,P2M,mb7299@okicici,user4090@axl,Other,Tamil Nadu,46-55,Male,Salaried Employee,iOS,No,Yes,1-6 hours,No,Under Investigation,1
TXN393003442995,21-04-2024,13:07:38,Sunday,SIM Swap,Prize/Lottery Win,317000,PhonePe,P2P,mb9916@okaxis,user4420@paytm,SBI,Rajasthan,18-25,Male,Salaried Employee,Feature Phone,No,No,1-3 days,Yes,Partially Recovered,1
TXN578289690554,07-06-2024,15:57:26,Friday,QR Code Swap,Refund Processing,5150,PhonePe,P2M,txn3295@axl,user2802@apl,ICICI Bank,Karnataka,56-65,Female,Salaried Employee,Android,Yes,No,1-6 hours,No,Not Recovered,1
TXN125962996558,27-04-2024,10:48:08,Saturday,Vishing,Refund Processing,1700,PhonePe,P2M,pay9971@ibl,user3931@ibl,Axis Bank,Madhya Pradesh,26-35,Female,Salaried Employee,Android,No,Yes,6-24 hours,No,Not Recovered,1
TXN402199040903,17-03-2024,06:46:13,Sunday,Fake UPI App,Prize/Lottery Win,14450,Google Pay,P2M,acct2371@ibl,acct5790@oksbi,IndusInd Bank,Madhya Pradesh,56-65,Male,Salaried Employee,Android,Yes,No,6-24 hours,Yes,Not Recovered,1
TXN511476726878,31-08-2023,12:07:16,Thursday,OTP Sharing,KYC Update Required,9300,PhonePe,Collect Request,mb1845@okaxis,user9780@paytm,SBI,Delhi,36-45,Male,Salaried Employee,Android,Yes,Yes,6-24 hours,Yes,Not Recovered,1
TXN461330762112,06-12-2023,07:13:37,Wednesday,Phishing,Delivery Agent Scam,650,PhonePe,P2P,acct1866@axl,mb1037@okicici,ICICI Bank,Maharashtra,26-35,Male,Student,Android,Yes,Yes,< 1 hour,Yes,Not Recovered,1
TXN459382591596,12-06-2024,19:42:12,Wednesday,Vishing,KYC Update Required,11200,PhonePe,P2P,pay3755@ybl,user2570@ybl,SBI,Uttar Pradesh,26-35,Female,Self-employed/Business,Android,Yes,Yes,1-3 days,No,Under Investigation,1
TXN244255522722,05-09-2023,03:26:30,Tuesday,Phishing,Customer Care Impersonation,3050,PhonePe,Collect Request,pay3885@okaxis,txn7189@okicici,HDFC Bank,Maharashtra,36-45,Male,Self-employed/Business,iOS,Yes,Yes,< 1 hour,Yes,Partially Recovered,1
TXN381739997093,30-01-2025,04:42:47,Thursday,Fake Collect Request,Prize/Lottery Win,650,PhonePe,P2M,txn7745@ybl,txn3068@oksbi,Punjab National Bank,Karnataka,26-35,Male,Self-employed/Business,Android,Yes,No,3-7 days,Yes,Not Recovered,1
TXN401689253046,06-02-2024,09:25:19,Tuesday,SIM Swap,Refund Processing,3800,Google Pay,P2P,mb6906@okicici,mb8731@oksbi,Kotak Mahindra Bank,Rajasthan,18-25,Male,Student,iOS,No,No,1-6 hours,Yes,Not Recovered,1
TXN392509720022,30-03-2024,12:49:05,Saturday,Vishing,Customer Care Impersonation,1300,Google Pay,P2P,acct7053@oksbi,pay7624@ibl,IndusInd Bank,Odisha,26-35,Female,Self-employed/Business,Feature Phone,No,Yes,1-6 hours,Yes,Not Recovered,1
TXN320287309742,11-09-2023,11:28:49,Monday,Money Mule,Loan Offer,3600,PhonePe,P2M,acct9091@okicici,txn2691@ibl,Other,Rajasthan,26-35,Male,Student,Android,Yes,No,1-3 days,Yes,Not Recovered,1
TXN904848079431,30-07-2024,07:41:29,Tuesday,Fake UPI App,Impersonation of Known Person,16850,PhonePe,P2P,mb3410@ybl,mb8706@oksbi,HDFC Bank,Kerala,46-55,Male,Self-employed/Business,Android,No,No,1-6 hours,Yes,Not Recovered,1
TXN166054619568,21-12-2024,16:56:48,Saturday,Fake Collect Request,Investment Scheme,8400,Google Pay,P2P,acct3720@okaxis,user5487@apl,Axis Bank,Karnataka,56-65,Female,Self-employed/Business,Android,Yes,No,< 1 hour,No,Not Recovered,1
TXN799355312870,19-12-2024,13:30:35,Thursday,Social Engineering,Refund Processing,800,PhonePe,P2P,pay7366@ybl,txn7643@oksbi,Kotak Mahindra Bank,Uttar Pradesh,26-35,Male,Salaried Employee,Android,Yes,Yes,1-3 days,Yes,Not Recovered,1
TXN778984641805,13-10-2023,15:29:08,Friday,SIM Swap,Investment Scheme,9800,Google Pay,P2P,acct8397@okaxis,acct4673@oksbi,SBI,Andhra Pradesh,26-35,Male,Salaried Employee,Android,Yes,No,1-6 hours,No,Fully Recovered,1
TXN562421448758,02-03-2024,10:07:02,Saturday,Phishing,Job Offer/Part-time Work,2700,PhonePe,P2M,acct4360@ybl,mb2644@ybl,HDFC Bank,Uttar Pradesh,46-55,Male,Homemaker,Android,Yes,Yes,< 1 hour,Yes,Not Recovered,1
TXN818597637735,17-05-2023,19:34:51,Wednesday,OTP Sharing,Prize/Lottery Win,650,PhonePe,P2P,pay1633@okicici,mb7835@axl,Axis Bank,Kerala,56-65,Male,Salaried Employee,Android,No,No,1-6 hours,No,Not Recovered,1
TXN564177246776,31-07-2023,12:34:02,Monday,SIM Swap,Prize/Lottery Win,1750,BHIM,P2M,user8832@okhdfcbank,acct2633@oksbi,IndusInd Bank,Tamil Nadu,26-35,Male,Self-employed/Business,Feature Phone,Yes,No,1-6 hours,Yes,Not Recovered,1
TXN675237220978,08-10-2024,12:05:20,Tuesday,SIM Swap,KYC Update Required,1950,Paytm,P2M,mb2446@ybl,user2953@okicici,Bank of Baroda,Haryana,46-55,Male,Retired,Feature Phone,No,No,> 7 days,Yes,Not Recovered,1
TXN775605508767,28-09-2024,13:40:19,Saturday,Vishing,Refund Processing,47850,PhonePe,Collect Request,user7208@okhdfcbank,mb5690@okicici,ICICI Bank,Karnataka,56-65,Male,Salaried Employee,iOS,Yes,Yes,< 1 hour,No,Not Recovered,1
TXN913882765329,12-12-2023,16:07:22,Tuesday,Vishing,Customer Care Impersonation,1950,PhonePe,P2M,txn2229@okaxis,pay6952@ybl,Punjab National Bank,Maharashtra,56-65,Male,Self-employed/Business,Android,Yes,No,1-6 hours,Yes,Not Recovered,1
TXN573909840170,11-08-2024,17:04:59,Sunday,OTP Sharing,Electricity Bill Disconnection,9900,Paytm,P2P,acct6699@axl,pay6990@ibl,Axis Bank,Gujarat,26-35,Male,Student,Feature Phone,No,Yes,> 7 days,Yes,Not Recovered,1
TXN221437856896,29-08-2024,11:09:54,Thursday,Money Mule,Refund Processing,4950,Google Pay,P2P,pay1083@axl,mb7897@okicici,HDFC Bank,Karnataka,18-25,Male,Self-employed/Business,iOS,No,No,6-24 hours,No,Not Recovered,1
TXN650581194823,23-12-2023,05:44:32,Saturday,QR Code Swap,KYC Update Required,24350,PhonePe,P2M,user2994@ibl,pay3293@oksbi,HDFC Bank,Karnataka,66+,Female,Homemaker,Feature Phone,Yes,No,6-24 hours,Yes,Not Recovered,1
TXN509001888815,25-08-2023,15:11:11,Friday,Fake Collect Request,Electricity Bill Disconnection,4200,PhonePe,Collect Request,user2891@oksbi,txn1486@ibl,HDFC Bank,Maharashtra,26-35,Male,Salaried Employee,Android,No,No,6-24 hours,Yes,Not Recovered,1
TXN696685350600,16-10-2023,11:49:28,Monday,Social Engineering,KYC Update Required,1800,Google Pay,P2P,user2192@okaxis,txn2676@ybl,Bank of Baroda,Delhi,18-25,Female,Farmer,Android,Yes,Yes,6-24 hours,No,Not Recovered,1
TXN773993491209,30-03-2025,22:15:19,Sunday,Phishing,Customer Care Impersonation,2500,Paytm,P2P,pay1369@axl,pay6641@paytm,ICICI Bank,Madhya Pradesh,36-45,Female,Homemaker,Android,No,Yes,6-24 hours,Yes,Not Recovered,1
TXN707016033081,24-10-2024,16:01:43,Thursday,Money Mule,Investment Scheme,4400,Google Pay,P2M,txn6643@paytm,txn6014@okaxis,ICICI Bank,Madhya Pradesh,36-45,Male,Daily Wage Worker,Feature Phone,Yes,No,1-3 days,No,Not Recovered,1
TXN399600365875,09-10-2024,18:11:36,Wednesday,Social Engineering,Prize/Lottery Win,1350,Google Pay,P2P,txn8275@okaxis,user7538@ibl,Punjab National Bank,Tamil Nadu,26-35,Female,Salaried Employee,Android,Yes,Yes,< 1 hour,Yes,Not Recovered,1
TXN649057296405,26-08-2023,13:05:59,Saturday,Vishing,Job Offer/Part-time Work,5550,PhonePe,P2M,pay6293@okaxis,mb5620@okicici,SBI,Maharashtra,56-65,Male,Student,iOS,Yes,Yes,1-6 hours,Yes,Not Recovered,1
TXN521030465431,03-12-2023,18:57:16,Sunday,Phishing,Refund Processing,2001,PhonePe,P2P,pay9175@axl,user3656@ybl,HDFC Bank,Madhya Pradesh,26-35,Male,Student,iOS,No,Yes,1-6 hours,Yes,Not Recovered,1
TXN253880686697,16-09-2023,12:03:15,Saturday,Money Mule,Prize/Lottery Win,1850,PhonePe,P2P,mb8128@axl,pay2485@paytm,SBI,Telangana,46-55,Female,Daily Wage Worker,Android,Yes,No,< 1 hour,Yes,Not Recovered,1
TXN998190197888,09-09-2023,08:18:10,Saturday,Fake Collect Request,Refund Processing,10450,Google Pay,Collect Request,txn1540@oksbi,user4778@okicici,HDFC Bank,Maharashtra,26-35,Male,Self-employed/Business,Android,Yes,No,6-24 hours,No,Not Recovered,1
TXN811168275119,25-08-2024,06:34:49,Sunday,Social Engineering,Electricity Bill Disconnection,2750,PhonePe,P2M,txn8049@okhdfcbank,acct3395@okicici,SBI,Telangana,26-35,Female,Self-employed/Business,Android,No,Yes,6-24 hours,Yes,Not Recovered,1
TXN814618437435,14-03-2024,12:45:43,Thursday,Vishing,Digital Arrest Threat,9200,PhonePe,P2P,acct8626@apl,user5667@ibl,Canara Bank,Gujarat,26-35,Female,Salaried Employee,Android,Yes,Yes,1-3 days,No,Not Recovered,1
TXN618225743573,20-04-2024,11:46:18,Saturday,Fake UPI App,KYC Update Required,2500,Google Pay,P2M,acct2096@okicici,user3623@apl,SBI,Tamil Nadu,56-65,Male,Self-employed/Business,Android,Yes,No,3-7 days,Yes,Not Recovered,1
TXN367728073337,28-06-2023,19:41:20,Wednesday,QR Code Swap,KYC Update Required,1850,PhonePe,P2P,pay3476@oksbi,acct3016@apl,ICICI Bank,Karnataka,46-55,Male,Daily Wage Worker,Android,Yes,No,< 1 hour,Yes,Not Recovered,1
TXN723825351604,30-03-2024,15:04:55,Saturday,Phishing,KYC Update Required,18450,PhonePe,P2M,mb3433@oksbi,user4394@okicici,Yes Bank,Gujarat,36-45,Male,Salaried Employee,Android,No,No,< 1 hour,Yes,Fully Recovered,1
TXN252573528736,22-12-2023,13:38:42,Friday,Fake Collect Request,KYC Update Required,37450,BHIM,P2M,user2544@okhdfcbank,txn1496@axl,Punjab National Bank,Tamil Nadu,18-25,Male,Homemaker,Android,Yes,No,1-6 hours,No,Not Recovered,1
TXN618031446227,27-03-2024,09:27:25,Wednesday,Vishing,Refund Processing,2900,PhonePe,Collect Request,acct5262@apl,acct9377@ybl,HDFC Bank,Punjab,26-35,Female,Daily Wage Worker,Feature Phone,Yes,No,6-24 hours,No,Partially Recovered,1
TXN943624783824,23-11-2024,13:10:17,Saturday,Fake UPI App,Customer Care Impersonation,8000,PhonePe,P2P,pay8328@axl,acct3938@oksbi,SBI,West Bengal,18-25,Male,Self-employed/Business,Android,No,No,6-24 hours,Yes,Not Recovered,1
TXN859595163173,22-02-2024,17:39:28,Thursday,Fake Collect Request,Investment Scheme,1900,Google Pay,P2P,user5700@ibl,acct8596@okicici,Punjab National Bank,Punjab,56-65,Male,Salaried Employee,Feature Phone,Yes,No,1-3 days,No,Not Recovered,1
TXN866941083112,17-04-2024,08:33:18,Wednesday,OTP Sharing,Loan Offer,550,PhonePe,P2M,txn6188@okhdfcbank,acct8999@axl,Other,Telangana,36-45,Male,Salaried Employee,Feature Phone,Yes,Yes,1-6 hours,No,Not Recovered,1
TXN947195730664,29-06-2024,01:12:26,Saturday,OTP Sharing,Prize/Lottery Win,9250,PhonePe,P2M,mb4334@oksbi,pay7928@paytm,Canara Bank,Rajasthan,18-25,Male,Daily Wage Worker,iOS,Yes,Yes,6-24 hours,No,Not Recovered,1
TXN714283517808,20-02-2025,15:01:50,Thursday,QR Code Swap,Customer Care Impersonation,95300,Google Pay,P2M,txn7869@ybl,mb1851@okhdfcbank,Yes Bank,Delhi,26-35,Female,Salaried Employee,Android,Yes,No,3-7 days,No,Fully Recovered,1
TXN167183088736,10-10-2023,08:39:23,Tuesday,SIM Swap,KYC Update Required,1650,BHIM,Collect Request,mb1799@oksbi,mb9348@okaxis,IndusInd Bank,Bihar,26-35,Female,Salaried Employee,Android,No,No,1-6 hours,No,Fully Recovered,1
TXN783080458364,18-01-2024,10:04:03,Thursday,Vishing,Refund Processing,2250,PhonePe,P2P,user2689@axl,mb6206@axl,Axis Bank,Uttar Pradesh,26-35,Male,Salaried Employee,Android,Yes,Yes,6-24 hours,Yes,Not Recovered,1
TXN499890244822,14-01-2024,13:31:53,Sunday,Fake UPI App,Electricity Bill Disconnection,5300,Paytm,P2M,mb7377@axl,mb7920@okhdfcbank,ICICI Bank,Karnataka,56-65,Male,Homemaker,Android,Yes,No,6-24 hours,No,Not Recovered,1
TXN175329940459,27-06-2023,15:30:52,Tuesday,Fake UPI App,Investment Scheme,4350,PhonePe,P2P,mb6697@axl,txn8204@okicici,Bank of Baroda,Gujarat,36-45,Female,Self-employed/Business,iOS,Yes,No,3-7 days,Yes,Not Recovered,1
TXN569978181102,10-10-2024,12:23:15,Thursday,Money Mule,KYC Update Required,9850,PhonePe,P2M,mb8944@oksbi,user4316@okaxis,IndusInd Bank,Madhya Pradesh,36-45,Male,Self-employed/Business,Android,Yes,No,< 1 hour,No,Not Recovered,1
TXN366151739505,03-09-2023,19:21:13,Sunday,Phishing,Refund Processing,12950,Google Pay,P2P,user9918@paytm,pay1125@apl,Punjab National Bank,Rajasthan,26-35,Female,Homemaker,iOS,No,Yes,1-6 hours,No,Not Recovered,1
TXN631426988414,29-10-2024,21:08:56,Tuesday,OTP Sharing,Delivery Agent Scam,1450,Google Pay,Collect Request,mb7388@oksbi,user2007@okaxis,ICICI Bank,Madhya Pradesh,26-35,Female,Farmer,Feature Phone,Yes,Yes,< 1 hour,No,Fully Recovered,1
TXN843546067702,27-06-2024,21:09:04,Thursday,Phishing,KYC Update Required,1050,PhonePe,P2M,mb8778@okhdfcbank,acct6976@axl,Kotak Mahindra Bank,Telangana,26-35,Male,Retired,Android,No,No,6-24 hours,Yes,Under Investigation,1
TXN848955803794,24-03-2024,18:25:49,Sunday,QR Code Swap,Refund Processing,4500,PhonePe,P2P,txn4215@paytm,mb4281@okicici,SBI,Tamil Nadu,46-55,Male,Salaried Employee,Android,No,No,3-7 days,No,Partially Recovered,1
TXN206094707418,09-08-2023,20:37:04,Wednesday,SIM Swap,Customer Care Impersonation,4550,PhonePe,P2M,user2134@axl,pay7865@okaxis,Kotak Mahindra Bank,Gujarat,26-35,Male,Homemaker,Android,Yes,No,6-24 hours,No,Not Recovered,1
TXN544831717158,02-05-2023,14:08:25,Tuesday,Vishing,Impersonation of Known Person,6700,Google Pay,Collect Request,acct2495@ybl,acct4972@apl,SBI,Andhra Pradesh,46-55,Female,Self-employed/Business,Android,No,Yes,6-24 hours,No,Not Recovered,1
TXN284261148126,28-05-2024,23:24:54,Tuesday,Vishing,KYC Update Required,23300,Amazon Pay,P2M,acct3105@ybl,user1645@okaxis,Punjab National Bank,Telangana,56-65,Male,Salaried Employee,Android,Yes,No,6-24 hours,No,Not Recovered,1
TXN867274280866,06-03-2025,20:43:42,Thursday,Phishing,KYC Update Required,5400,PhonePe,P2P,pay4841@ibl,acct4556@axl,Kotak Mahindra Bank,Karnataka,36-45,Male,Retired,Android,Yes,Yes,6-24 hours,No,Not Recovered,1
TXN466062815575,03-12-2024,17:53:57,Tuesday,Phishing,KYC Update Required,600,Google Pay,P2M,txn2056@ibl,mb3944@okaxis,ICICI Bank,Karnataka,18-25,Male,Salaried Employee,Android,Yes,Yes,3-7 days,No,Partially Recovered,1
TXN730333833784,27-12-2024,18:03:59,Friday,Vishing,Electricity Bill Disconnection,3800,PhonePe,P2M,txn8518@ybl,acct1061@ibl,Axis Bank,Rajasthan,18-25,Female,Salaried Employee,iOS,Yes,No,< 1 hour,No,Not Recovered,1
TXN920874731021,12-11-2023,07:53:55,Sunday,Money Mule,Electricity Bill Disconnection,1200,Google Pay,P2P,txn3292@axl,mb4813@paytm,ICICI Bank,Andhra Pradesh,56-65,Female,Self-employed/Business,Android,Yes,No,6-24 hours,Yes,Under Investigation,1
TXN493705771668,22-05-2024,18:22:41,Wednesday,Phishing,Customer Care Impersonation,16650,PhonePe,P2M,user2438@axl,pay8534@axl,IndusInd Bank,West Bengal,26-35,Female,Student,Android,Yes,No,3-7 days,Yes,Not Recovered,1
TXN102616477635,24-09-2023,15:11:27,Sunday,QR Code Swap,Impersonation of Known Person,4850,PhonePe,P2P,acct5774@oksbi,txn9772@okhdfcbank,Other,Delhi,36-45,Female,Salaried Employee,Android,Yes,No,3-7 days,No,Not Recovered,1
TXN946644562563,17-08-2023,11:39:30,Thursday,QR Code Swap,Impersonation of Known Person,1150,PhonePe,Collect Request,acct2791@axl,txn8910@apl,HDFC Bank,Kerala,46-55,Male,Salaried Employee,iOS,No,No,< 1 hour,No,Not Recovered,1
TXN753993681073,17-11-2024,09:04:52,Sunday,Phishing,KYC Update Required,73100,Google Pay,P2P,pay9566@paytm,mb9049@ibl,Other,Punjab,26-35,Male,Salaried Employee,Android,No,Yes,1-3 days,Yes,Not Recovered,1
TXN480537223747,14-01-2025,13:03:40,Tuesday,Vishing,KYC Update Required,800,Paytm,P2P,pay3968@okicici,pay4097@axl,Punjab National Bank,Tamil Nadu,18-25,Male,Student,Android,Yes,Yes,6-24 hours,No,Not Recovered,1
TXN910858064294,10-12-2024,09:07:40,Tuesday,Fake Collect Request,Refund Processing,2150,PhonePe,P2P,txn1407@ibl,acct2507@ybl,SBI,Karnataka,66+,Female,Homemaker,Android,Yes,No,< 1 hour,No,Not Recovered,1
TXN488345931012,07-02-2024,12:42:38,Wednesday,Vishing,Electricity Bill Disconnection,4050,PhonePe,P2P,mb4254@ybl,mb4248@ybl,HDFC Bank,Maharashtra,46-55,Male,Salaried Employee,Android,No,No,6-24 hours,No,Not Recovered,1
TXN662315636805,27-10-2024,18:14:42,Sunday,Social Engineering,Digital Arrest Threat,4250,Google Pay,P2P,mb5763@oksbi,pay7693@apl,Canara Bank,Bihar,36-45,Female,Salaried Employee,Android,Yes,Yes,< 1 hour,Yes,Not Recovered,1
TXN155869753001,10-11-2023,16:41:16,Friday,Vishing,Delivery Agent Scam,48900,Google Pay,P2P,acct4228@ybl,pay4213@okaxis,Canara Bank,Rajasthan,36-45,Male,Salaried Employee,Android,Yes,Yes,> 7 days,Yes,Not Recovered,1
TXN856483994088,14-03-2025,13:14:58,Friday,SIM Swap,KYC Update Required,44350,Google Pay,Collect Request,user5913@ibl,user4030@apl,Axis Bank,Maharashtra,36-45,Female,Self-employed/Business,Android,Yes,No,1-6 hours,Yes,Under Investigation,1
TXN732874567225,06-07-2023,11:21:14,Thursday,Social Engineering,Loan Offer,1450,Google Pay,Collect Request,user5501@okicici,acct6864@okicici,Punjab National Bank,Tamil Nadu,46-55,Female,Self-employed/Business,iOS,Yes,Yes,< 1 hour,No,Partially Recovered,1
TXN976349326673,15-07-2024,19:09:35,Monday,QR Code Swap,Job Offer/Part-time Work,6500,Google Pay,P2M,mb2324@oksbi,txn2536@okhdfcbank,Axis Bank,West Bengal,26-35,Female,Self-employed/Business,Android,Yes,No,1-6 hours,No,Not Recovered,1
TXN510064698549,01-08-2024,17:59:19,Thursday,Vishing,Prize/Lottery Win,4800,Google Pay,P2P,acct3732@axl,txn2663@okicici,Yes Bank,Telangana,26-35,Male,Salaried Employee,Android,Yes,Yes,6-24 hours,No,Not Recovered,1
TXN439557177986,08-06-2024,04:16:33,Saturday,Phishing,Prize/Lottery Win,92950,Paytm,P2P,txn1532@ibl,mb9844@okicici,Punjab National Bank,Rajasthan,18-25,Female,Salaried Employee,Android,No,Yes,1-3 days,No,Fully Recovered,1
TXN259159394697,07-08-2023,21:45:46,Monday,QR Code Swap,Job Offer/Part-time Work,2400,Google Pay,Collect Request,txn4969@axl,txn7000@okaxis,Axis Bank,Bihar,66+,Male,Self-employed/Business,Feature Phone,No,No,1-6 hours,No,Fully Recovered,1
TXN809542011652,24-02-2025,08:11:50,Monday,OTP Sharing,Electricity Bill Disconnection,1000,PhonePe,P2P,txn5075@axl,mb7103@oksbi,SBI,Telangana,26-35,Male,Student,Android,Yes,No,1-3 days,Yes,Not Recovered,1
TXN597828379233,26-06-2023,21:43:41,Monday,Fake UPI App,Loan Offer,9800,PhonePe,P2P,pay3649@apl,user8001@okicici,SBI,Delhi,18-25,Female,Self-employed/Business,Android,No,No,< 1 hour,No,Fully Recovered,1
